Unique ID,Date Time,Venue,Postal Code,Game Type,Total buy in,Prize Pool,Rake,Prize Pool Ratio,Additional Info
1791,2/01/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,50,38,12,0.76,Young At Heart (50+) Tournament
1792,2/01/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks
1793,2/01/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$5K Deep Stack Turbo
1794,2/01/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1795,2/01/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1796,2/02/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks Green Chip Bounty
1797,2/02/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$5K Double Green Chip Bounty
1798,2/03/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,250,214,36,0.856,$8K Stacks-A-Delphia Double Green Chip Bounty
1799,2/03/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1800,2/03/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,125,105,20,0.84,Green Chip Bounty
1801,2/04/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,65,50,15,0.7692307692307693,Beginners' Tournament
1802,2/04/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,160,125,35,0.78125,$5K Deep Stack NLH
1803,2/05/2023 11:15:00 am,Rivers Casino Philadelphia,19125,NLH,230,190,40,0.8260869565217391,$10K Deep Stack
1804,2/05/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,200,163,37,0.815,Quad Stacks Double Green Chip Bounty
1805,2/05/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1806,2/05/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,130,101,29,0.7769230769230769,Triple Stacks Turbo
1807,2/06/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1808,2/06/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,100,75,25,0.75,$2K NLH
1809,2/06/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,100,79,21,0.79,$3K Bankroll Builder
1810,2/06/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1811,2/06/2023 7:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$4K Double Green Chip Bounty
1812,2/07/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$3K Double Green Chip Bounty
1813,2/07/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$6K NLH
1814,2/07/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1815,2/08/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,50,38,12,0.76,Young At Heart (50+) Tournament
1816,2/08/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks
1817,2/08/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$5K Deep Stack Turbo
1818,2/08/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1819,2/08/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1820,2/09/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks Green Chip Bounty
1821,2/09/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$5K Double Green Chip Bounty
1822,2/10/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,250,214,36,0.856,$8K Stacks-A-Delphia Double Green Chip Bounty
1823,2/10/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1824,2/10/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,125,105,20,0.84,Green Chip Bounty
1825,2/11/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,65,50,15,0.7692307692307693,Beginners' Tournament
1826,2/11/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,160,125,35,0.78125,$5K Deep Stack NLH
1827,2/12/2023 11:15:00 am,Rivers Casino Philadelphia,19125,NLH,230,190,40,0.8260869565217391,$10K Deep Stack
1828,2/12/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,200,163,37,0.815,Quad Stacks Double Green Chip Bounty
1829,2/12/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1830,2/12/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,130,101,29,0.7769230769230769,Triple Stacks Turbo
1831,2/13/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1832,2/13/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,100,75,25,0.75,$2K NLH
1833,2/13/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,100,79,21,0.79,$3K Bankroll Builder
1834,2/13/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1835,2/13/2023 7:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$4K Double Green Chip Bounty
1836,2/14/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$3K Double Green Chip Bounty
1837,2/14/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$6K NLH
1838,2/14/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1839,2/15/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,50,38,12,0.76,Young At Heart (50+) Tournament
1840,2/15/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks
1841,2/15/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$5K Deep Stack Turbo
1842,2/15/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1843,2/15/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1844,2/16/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks Green Chip Bounty
1845,2/16/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$5K Double Green Chip Bounty
1846,2/17/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,250,214,36,0.856,$8K Stacks-A-Delphia Double Green Chip Bounty
1847,2/17/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1848,2/17/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,125,105,20,0.84,Green Chip Bounty
1849,2/18/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,65,50,15,0.7692307692307693,Beginners' Tournament
1850,2/18/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,160,125,35,0.78125,$5K Deep Stack NLH
1851,2/19/2023 11:15:00 am,Rivers Casino Philadelphia,19125,NLH,230,190,40,0.8260869565217391,$10K Deep Stack
1852,2/19/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,200,163,37,0.815,Quad Stacks Double Green Chip Bounty
1853,2/19/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1854,2/19/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,130,101,29,0.7769230769230769,Triple Stacks Turbo
1855,2/20/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1856,2/20/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,100,75,25,0.75,$2K NLH
1857,2/20/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,100,79,21,0.79,$3K Bankroll Builder
1858,2/20/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1859,2/20/2023 7:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$4K Double Green Chip Bounty
1860,2/21/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$3K Double Green Chip Bounty
1861,2/21/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$6K NLH
1862,2/21/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1863,2/22/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,50,38,12,0.76,Young At Heart (50+) Tournament
1864,2/22/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks
1865,2/22/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$5K Deep Stack Turbo
1866,2/22/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1867,2/22/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1868,2/23/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks Green Chip Bounty
1869,2/23/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$5K Double Green Chip Bounty
1870,2/24/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,250,214,36,0.856,$8K Stacks-A-Delphia Double Green Chip Bounty
1871,2/24/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1872,2/24/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,125,105,20,0.84,Green Chip Bounty
1873,2/25/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,65,50,15,0.7692307692307693,Beginners' Tournament
1874,2/25/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,160,125,35,0.78125,$5K Deep Stack NLH
1875,2/26/2023 11:15:00 am,Rivers Casino Philadelphia,19125,NLH,230,190,40,0.8260869565217391,$10K Deep Stack
1876,2/26/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,200,163,37,0.815,Quad Stacks Double Green Chip Bounty
1877,2/26/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1878,2/26/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,130,101,29,0.7769230769230769,Triple Stacks Turbo
1879,2/27/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1880,2/27/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,100,75,25,0.75,$2K NLH
1881,2/27/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,100,79,21,0.79,$3K Bankroll Builder
1882,2/27/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1883,2/27/2023 7:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$4K Double Green Chip Bounty
1884,2/28/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$3K Double Green Chip Bounty
1885,3/01/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks
1886,3/01/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1887,3/02/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks Green Chip Bounty
1888,3/02/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$5K Double Green Chip Bounty
1889,3/03/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,250,214,36,0.856,$8K Stacks-A-Delphia Double Green Chip Bounty
1890,3/03/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1891,3/03/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,125,105,20,0.84,Green Chip Bounty
1892,3/04/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,65,50,15,0.7692307692307693,Beginners' Tournament
1893,3/04/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,160,125,35,0.78125,$5K Deep Stack NLH
1894,3/05/2023 11:15:00 am,Rivers Casino Philadelphia,19125,NLH,230,190,40,0.8260869565217391,$10K Deep Stack
1895,3/05/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,200,163,37,0.815,Quad Stacks Double Green Chip Bounty
1896,3/05/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1897,3/05/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,130,101,29,0.7769230769230769,Triple Stacks Turbo
1898,3/06/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1899,3/06/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,100,75,25,0.75,$2K NLH
1900,3/06/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,100,79,21,0.79,$3K Bankroll Builder
1901,3/06/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1902,3/06/2023 7:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$4K Double Green Chip Bounty
1903,3/07/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$3K Double Green Chip Bounty
1904,3/07/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1905,3/07/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$6K NLH
1906,3/08/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,50,38,12,0.76,Young At Heart (50+) Tournament
1907,3/08/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks
1908,3/08/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1909,3/08/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$5K Deep Stack Turbo
1910,3/08/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1911,3/09/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks Green Chip Bounty
1912,3/09/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$5K Double Green Chip Bounty
1913,3/10/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,250,214,36,0.856,$8K Stacks-A-Delphia Double Green Chip Bounty
1914,3/10/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1915,3/10/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,125,105,20,0.84,Green Chip Bounty
1916,3/11/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,65,50,15,0.7692307692307693,Beginners' Tournament
1917,3/11/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,160,125,35,0.78125,$5K Deep Stack NLH
1918,3/12/2023 11:15:00 am,Rivers Casino Philadelphia,19125,NLH,230,190,40,0.8260869565217391,$10K Deep Stack
1919,3/12/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,200,163,37,0.815,Quad Stacks Double Green Chip Bounty
1920,3/12/2023 12:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1921,3/12/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,130,101,29,0.7769230769230769,Triple Stacks Turbo
1922,3/13/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1923,3/13/2023 1:15:00 pm,Rivers Casino Philadelphia,19125,NLH,100,75,25,0.75,$2K NLH
1924,3/13/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,100,79,21,0.79,$3K Bankroll Builder
1925,3/13/2023 7:00:00 pm,Mohegan Sun Pocono,18702,NLH,100,80,20,0.8,Turbo
1926,3/13/2023 7:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$4K Double Green Chip Bounty
1927,3/14/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,160,130,30,0.8125,$3K Double Green Chip Bounty
1928,3/14/2023 6:15:00 pm,Live! Casino Philadelphia,19148,NLH,120,93,27,0.775,$4K Fat Stacks Green Chip Bounty
1929,3/14/2023 6:15:00 pm,Rivers Casino Philadelphia,19125,NLH,130,100,30,0.7692307692307693,$6K NLH
1930,3/15/2023 10:15:00 am,Rivers Casino Philadelphia,19125,NLH,50,38,12,0.76,Young At Heart (50+) Tournament
1931,3/15/2023 11:15:00 am,Live! Casino Philadelphia,19148,NLH,140,110,30,0.7857142857142857,$3K Quad Stacks
1932,1/14/2023 9:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,300,255,45,0.85,2023 Mid-Atlantic Poker Open - Satellite - MAPO Main Event Satellite
1933,1/14/2023 11:15:00 am,MGM National Harbor,20745,NLH,400,336,64,0.84,PWPO Main Event Satellite (2 seats guaranteed)
1934,1/14/2023 5:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,80,64,16,0.8,2023 Mid-Atlantic Poker Open - Satellite - Turbo Satellite to MAPO Event 15
1935,1/14/2023 6:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,2200,1958,242,0.89,2023 Mid-Atlantic Poker Open - Event #14 - $500K Main Event
1936,1/14/2023 7:15:00 pm,Horseshoe Baltimore,21230,NLH,150,110,40,0.7333333333333333,"$1,500 NLH"
1937,1/15/2023 10:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,80,64,16,0.8,2023 Mid-Atlantic Poker Open - Satellite - Turbo Satellite to MAPO Event 15
1938,1/15/2023 2:00:00 pm,Hollywood Casino Perryville,21903,NLH,150,121,29,0.8066666666666666,$3K NLH Freezeout
1939,1/15/2023 2:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,550,472,78,0.8581818181818182,2023 Mid-Atlantic Poker Open - Event #15 - $25K Progressive Bounty
1940,1/16/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,400,337,63,0.8425,2023 Mid-Atlantic Poker Open - Event #16 - $40K Black Chip Bounty
1941,1/16/2023 11:15:00 am,Horseshoe Baltimore,21230,NLH,260,210,50,0.8076923076923077,2023 WSOP Main Event Satellite
1942,1/17/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,130,98,32,0.7538461538461538,Triple Stacks
1943,1/17/2023 11:15:00 am,MGM National Harbor,20745,NLH,165,133,32,0.806060606060606,$5K Double Green Chip Bounty
1944,1/17/2023 7:00:00 pm,Hollywood Casino Perryville,21903,NLH,100,71,29,0.71,Deep Stack NLH w/Add-on
1945,1/17/2023 7:15:00 pm,MGM National Harbor,20745,NLH,300,246,54,0.82,$10K Black Chip Bounty
1946,1/17/2023 7:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,200,163,37,0.815,$10K Quad Stacks Double Green Chip Bounty
1947,1/18/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,200,167,33,0.835,"Turbo Bounty Survivor ($1,200 payouts)"
1948,1/18/2023 11:15:00 am,MGM National Harbor,20745,NLH,150,113,37,0.7533333333333333,$5K NLH
1949,1/18/2023 3:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,50,39,11,0.78,30/30 Turbo Satellite
1950,1/18/2023 7:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,130,98,32,0.7538461538461538,$10K Triple Stacks
1951,1/18/2023 7:15:00 pm,MGM National Harbor,20745,NLH,200,163,37,0.815,$6K Deep Stack
1952,1/19/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,140,108,32,0.7714285714285715,Quad Stacks
1953,1/19/2023 11:15:00 am,MGM National Harbor,20745,NLH,200,163,37,0.815,$5K Triple Green Chip Bounty
1954,1/19/2023 3:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,50,39,11,0.78,30/30 Turbo Satellite
1955,1/19/2023 7:00:00 pm,Hollywood Casino Perryville,21903,NLH,100,73,27,0.73,"$1,500 Green Chip Bounty"
1956,1/19/2023 7:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,160,128,32,0.8,Double Green Chip Bounty
1957,1/19/2023 7:15:00 pm,MGM National Harbor,20745,NLH,400,336,64,0.84,$15K NLH
1958,1/20/2023 10:00:00 am,Hollywood Casino Perryville,21903,NLH,100,71,29,0.71,Deep Stack NLH w/Add-on
1959,1/20/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,220,174,46,0.7909090909090909,Deep Stacks
1960,1/20/2023 11:15:00 am,MGM National Harbor,20745,NLH,300,251,49,0.8366666666666667,$8K Deep Stack Turbo
1961,1/20/2023 3:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,50,39,11,0.78,30/30 Turbo Satellite
1962,1/20/2023 7:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,320,266,54,0.83125,Triple Green Chip Bounty
1963,1/20/2023 7:15:00 pm,Horseshoe Baltimore,21230,NLH,150,110,40,0.7333333333333333,"$1,500 NLH"
1964,1/21/2023 9:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,50,39,11,0.78,30/30 Turbo Satellite
1965,1/21/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,300,247,53,0.8233333333333334,$30K 30/30
1966,1/21/2023 11:15:00 am,MGM National Harbor,20745,NLH,500,420,80,0.84,PWPO Main Event Satellite (10 seats guaranteed)
1967,1/21/2023 7:15:00 pm,Horseshoe Baltimore,21230,NLH,150,110,40,0.7333333333333333,"$1,500 NLH"
1968,1/22/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,250,206,44,0.824,$15K Mystery Bounty
1969,1/22/2023 11:15:00 am,MGM National Harbor,20745,NLH,500,420,80,0.84,PWPO Main Event Satellite (10 seats guaranteed)
1970,1/22/2023 2:00:00 pm,Hollywood Casino Perryville,21903,NLH,150,121,29,0.8066666666666666,$3K NLH Freezeout
1971,1/22/2023 6:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,130,99,31,0.7615384615384615,Triple Stacks Turbo
1972,1/23/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,120,91,29,0.7583333333333333,Fat Stacks Green Chip Bounty
1973,1/23/2023 11:15:00 am,MGM National Harbor,20745,NLH,150,113,37,0.7533333333333333,$5K NLH
1974,1/23/2023 7:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,140,103,37,0.7357142857142858,Ladies Only (Leaderboard to Vegas) Powered by PLON
1975,1/23/2023 7:15:00 pm,MGM National Harbor,20745,NLH,300,246,54,0.82,$10K NLH
1976,1/24/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,130,98,32,0.7538461538461538,Triple Stacks
1977,1/24/2023 11:15:00 am,MGM National Harbor,20745,NLH,165,133,32,0.806060606060606,$5K Double Green Chip Bounty
1978,1/24/2023 7:00:00 pm,Hollywood Casino Perryville,21903,NLH,100,71,29,0.71,Deep Stack NLH w/Add-on
1979,1/24/2023 7:15:00 pm,MGM National Harbor,20745,NLH,300,246,54,0.82,$10K Black Chip Bounty
1980,1/24/2023 7:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,200,163,37,0.815,$10K Quad Stacks Double Green Chip Bounty
1981,1/25/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,200,167,33,0.835,"Turbo Bounty Survivor ($1,200 payouts)"
1982,1/25/2023 3:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,50,39,11,0.78,Black Chip Bounty Turbo Satellite
1983,1/25/2023 5:00:00 pm,MGM National Harbor,20745,NLH,400,330,70,0.825,2023 Potomac Winter Poker Open - Event #1 - $500K Mystery Bounty
1984,1/25/2023 7:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,130,98,32,0.7538461538461538,$10K Triple Stacks
1985,1/26/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,140,108,32,0.7714285714285715,Quad Stacks
1986,1/26/2023 3:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,50,39,11,0.78,Black Chip Bounty Turbo Satellite
1987,1/26/2023 5:00:00 pm,MGM National Harbor,20745,NLH,400,330,70,0.825,2023 Potomac Winter Poker Open - Event #1 - $500K Mystery Bounty
1988,1/26/2023 7:00:00 pm,Hollywood Casino Perryville,21903,NLH,100,73,27,0.73,"$1,500 Green Chip Bounty"
1989,1/26/2023 7:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,160,128,32,0.8,Double Green Chip Bounty
1990,1/27/2023 10:00:00 am,Hollywood Casino Perryville,21903,NLH,100,71,29,0.71,Deep Stack NLH w/Add-on
1991,1/27/2023 11:00:00 am,MGM National Harbor,20745,NLH,400,330,70,0.825,2023 Potomac Winter Poker Open - Event #1 - $500K Mystery Bounty
1992,1/27/2023 11:15:00 am,Maryland Live! Casino at Arundel Mills,21076,NLH,220,174,46,0.7909090909090909,Deep Stacks
1993,1/27/2023 3:15:00 pm,Maryland Live! Casino at Arundel Mills,21076,NLH,50,39,11,0.78,Black Chip Bounty Turbo Satellite
1994,1/27/2023 5:00:00 pm,MGM National Harbor,20745,NLH,400,330,70,0.825,2023 Potomac Winter Poker Open - Event #1 - $500K Mystery Bounty
